smiles_a,gene,smiles_b,pic50_a,pic50_b,relation_a,relation_b
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,NEK6,CC1=C(C#N)C(O)=NC(=O)/C1=C\c1ccc(-c2ccccc2)o1,5.89,5.17,=,=
COc1cccc(Oc2ccc(Nc3ncnc4[nH]ccc34)cc2)c1,TTBK2,Clc1cccc(Nc2ncnc3[nH]ccc23)c1,5.17,4.86,=,=
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,RPS6KA4,Clc1ncc(Cl)c(-n2ccc3ncccc32)n1,5.14,6.1,=,=
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,TIE1,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,5.5,5.82,=,=
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,DCLK2,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.08,6.12,=,=
COc1ccccc1C1=C(Nc2cccc(C(F)(F)F)c2)C(=O)NC1=O,STK10,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,6.47,9.28,=,=
C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1,MAP3K5,COC(=O)c1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1,4.3,7.83,=,=
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,STK38L,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,6.24,5.16,=,=
COCCn1nc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(OC(F)(F)F)c2)c2c(N)n[nH]c(=O)c21,RIPK1,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)[C@H]2C[C@H]2c2nccnc21,7.09,6.3,=,=
CN(C)c1ncnc2[nH]cc(-c3cccc(Cl)c3)c12,STK4,Fc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.09,6.76,=,=
Cc1cn(C/C=C\COC(=O)c2ccccc2)c(=O)[nH]c1=O,TK1,CCCCCCC(=O)O/C=C\Cn1cc(C)c(=O)[nH]c1=O,4.52,4.96,=,=
CC(C)(C)c1ccc(OCC(=O)NCC(=O)NC2CCCc3ccccc32)cc1,TAOK3,CCCCCc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,6.3,7.3,=,=
COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)NC(C)C4)cc3)n[nH]2)cc(OC)c1,DDR1,C[C@@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21,7.25,6.78,=,=
NC(=O)c1cc(F)c(C(=O)c2c(N)nc3ccc(C(=O)c4c(Cl)cccc4Cl)cn23)c(F)c1,CDK2,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccccc4F)s3)cc12,7.34,6.98,=,=
CSc1ccc(CC(=O)O)cc1Nc1nc(N2C[C@H]3CNC[C@H]3C2)cc(C(F)(F)F)c1C#N,KHK,Cc1ccccc1Nc1nc(N2CCNCC2)nc2c(NC3CCCCC3)ncnc12,8.12,5.64,=,=
N#Cc1ccc(-c2cc3c(o2)C(=O)N(Cc2ccccc2-c2cncnc2)c2ccc(N4CCNCC4)cc2C3)cc1,MAPKAPK2,CC(C)(C)CN1CCC(NC(=O)c2csc(NC(=O)c3ccc4cc5n(c4c3)C(C)(C)CNC5=O)n2)CC1,7.79,8.7,=,=
CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5ncn(C6CC6)c5c4)[nH]n3)cc2)CC1,FLT3,CNc1ncc2c(-c3ccc(N4CCNCC4)nc3)nn(CC3CCCC3)c2n1,8.45,7.7,=,=
CCC(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cccc(F)c6)nccc5[nH]4)n[nH]c3cn2)c1,CLK3,Cc1ccc(-c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cncc(N)c6)nc45)nc23)s1,6.86,8.05,=,=
CC1(C)C(=O)Nc2c(C3CC3)cccc21,PDK4,CN(C)C(=O)c1ccc(N(Cc2ccc(F)cc2)C(=O)c2ccc(O)cc2O)cc1,4.36,7.28,=,=
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,BMPR1B,CC(C)(CN1CCCCC1)Oc1ccc(-c2cnc3c(-c4cccc5ncccc45)cnn3c2)nc1,6.0,5.35,=,=
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,DSTYK,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,6.42,5.89,=,=
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,CAMK2G,Brc1ccc2[nH]nc(-c3ccccc3)c2c1,6.3,5.5,=,=
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CSNK1A1L,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,6.26,5.72,=,=
CCOC(=O)C1=C(CSc2nc3cc([N+](=O)[O-])ccc3[nH]2)N(C)C(=O)NC1c1ccccc1,MTOR,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c2C1=O,6.14,7.72,=,=
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CDK16,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,5.0,5.51,=,=
CS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,CAMK2G,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,5.6,5.03,=,=
CN(C)c1ccc(-c2nc3ncnc(N)c3c(-c3cc(Br)cs3)c2C2CC2)cn1,ADK,C[C@H]1O[C@@H](n2cc(-c3ccccc3)c3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,6.2,7.52,=,=
Cc1nc(-c2ncc(F)cc2-c2ccc3ncc(C(N)=O)n3c2)ccc1F,TGFBR2,CC(C)(NCc1ccn2nc(-c3ccccn3)nc(Nc3ccncc3F)c12)c1ccccn1,4.84,6.62,=,=
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,MAPK13,O=C1NCCc2[nH]c(-c3ccncc3)cc21,5.5,7.1,=,=
O=C(NNC(=S)Nc1ccc(F)cc1)C(O)(c1ccccc1)c1ccccc1,MELK,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,6.7,5.29,=,=
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,MAP3K10,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCc1ccccc1-3,9.1,5.46,=,=
CN(C)CCn1cc(C#N)c2cc(Oc3ccc(NC(=O)[C@@H]4CCCN4)cc3)ccc21,PFKFB1,CC(C)Cn1cc(C#N)c2cc(N(C)c3ccc(NC(=O)[C@@H]4CCCN4)cc3)ccc21,4.27,5.3,=,=
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cc(C)on4)cc3)c2C1=O,PIK3R1,COCCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cccc(OC(F)F)c4)cc3)c2C1=O,5.37,5.74,=,=
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PIK3C2G,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1N2C,6.37,7.52,=,=
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2nn(C)cc12,ERN2,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,5.87,6.54,=,=
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,MAPK15,CC(=O)Nc1cccc(-c2cnc3[nH]nc(C)c3c2)c1,5.58,6.4,=,=
O=C1c2ccccc2C(=O)c2c1cc(S(=O)(=O)[O-])c(O)c2O.[Na+],PKLR,Cc1ccc(-n2nnnc2CNC(=O)Nc2ccccc2)cc1C,6.7,4.0,=,=
O=C(Nc1ccccc1-c1nc2ccccc2[nH]c1=O)c1ccc(Cl)cc1,STK33,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,6.52,6.01,=,=
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,NEK11,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,6.77,5.96,=,=
CCN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,PAK4,O=c1[nH][nH]c2ccc(Br)cc12,6.5,4.3,=,=
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CDC42BPG,CO[C@@H]1[C@H](NCCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.6,8.15,=,=
CC(C)(C)C(=O)Nc1cc(C(=O)Nc2cn3nc(-c4c(-c5ccc(F)cc5)nc5ccccn45)ccc3n2)ccn1,CSNK1D,[C-]#[N+]c1ccc(NC(=O)N2CCn3nc(-c4cccc(NS(C)(=O)=O)c4)c(C(N)=O)c3C2)cc1,10.02,5.9,=,=
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CAMK1G,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,5.66,6.93,=,=
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,BMPR2,COc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1N1CCN(c2ccccc2)C(C)C1,8.52,6.93,=,=
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CAMK1G,CC(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)C)n1,6.58,8.48,=,=
COC1COCCC1N1CCC(Nc2cncc(-n3cc(-c4cc(C(=O)NC5CC5)ccc4C)cn3)c2)CC1,RIPK2,CNC(=O)c1ncc(-n2cc(-c3cc(C(=O)NC4CC4)c(F)cc3Cl)cn2)s1,8.96,7.26,=,=
NC(=O)c1cccnc1O[C@H]1CC2(C[C@H](Nc3nnc(-c4ccc(F)cc4F)o3)C2)C1,ROCK2,O=C(NC1CCC1)c1cccc([C@@H](CO)NC(=O)c2ccc(-c3ccncc3)cc2)c1,6.27,9.0,=,=
CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,MAPK4,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,5.96,5.39,=,=
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,PIK3C2B,Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CCC(S(C)(=O)=O)C1,6.17,8.6,=,=
O=[N+]([O-])c1cc2c(/C=C/c3ccccc3)n[nH]c2cc1N1CCCC1,AURKB,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4snc(N)c34)cc2)c1,6.96,5.7,=,=
CNc1ncc2cc(-c3ccc(-c4ncccc4C)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1,SIK2,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,4.19,5.14,=,=
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,LTK,CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,7.85,6.7,=,=
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,CDK18,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,5.11,7.17,=,=
COc1cc2c(cc1OC)-c1[nH]nc(NCc3c(C)cccc3C)c1C2,EIF2AK1,CCc1ccc2c(c1)-c1[nH]nc(NCc3c(C)cccc3Cl)c1C2,8.1,6.5,=,=
CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,HCK,CCC(=O)Nc1cc(Oc2cc(C(=O)Nc3ccc(CN4CCN(CC)CC4)c(C(F)(F)F)c3)ccc2C)ncn1,7.75,6.6,=,=
Nc1ncnc2ccc(-c3cccc(Oc4ccccn4)c3)nc12,MAP4K4,NCCCOc1cc2c(c(-c3ccc(Nc4nc5ccccc5o4)cc3)c1)CNC2=O,7.59,5.1,=,=
Cc1cn([C@H]2C[C@H](n3nncc3-c3ccccc3)[C@@H](CO)O2)c(=O)[nH]c1=O,TK2,Cc1cn([C@H]2C[C@H](n3cc(Cc4ccccc4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,5.96,6.52,=,=
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,PASK,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CC(C)(C)N)cnc(N)c34)cc2)c1,4.87,6.4,=,=
Cc1c[nH]c2ncnc(N3CCC(NC(=O)c4cc(N)ncc4F)CC3)c12,MAP3K6,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc3ccccc3n2)n1,7.83,5.63,=,=
C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](CN4CCC(F)CC4)c4ccc(Cl)cc4)CC3)c21,AKT3,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](CNCCCCCCCCCCCc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)c4ccc(Cl)cc4)CC3)c21,8.0,8.46,=,=
Cc1sc(-c2cccc(F)c2)nc1CSc1nc(N)cc(N)n1,DCK,Cc1ccc(-c2nc(CSc3nc(N)nc(N)n3)cs2)cc1OCCF,7.04,5.72,=,=
OCc1cc(-c2ccc3[nH]ncc3c2)on1,MAP2K2,NC(=O)c1cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cnc(N)c2s1,4.8,6.1,=,=
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,SBK1,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,5.51,5.89,=,=
CC(C)(C)c1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c3ccccc23)c2c(N)nccn12,ERN1,O=S(=O)(Cc1ccccc1)Nc1c(F)cc(Oc2ncccc2-c2ccnc(N[C@@H]3CNC[C@@H](CF)C3)n2)c(F)c1F,6.75,7.82,=,=
COc1cc(-c2cnn3cc(OC)c(C4CCCC4)nc23)ccn1,ACVR2A,c1cc2cc(c1)-c1cnn3ccc(nc13)NCCOCCO2,5.54,5.89,=,=
O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,RPS6KA5,CCn1c(-c2nonc2N)nc2cncc(OC3CCNCC3)c21,5.72,7.68,=,=
CC(C)(C)c1cc(NC(=O)c2ccc(S(=O)(=O)NC3CCCC3)cc2)n[nH]1,STK25,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,6.06,7.92,=,=
CNC(=O)c1ccc2[nH]nc(Cc3ccc4c(cnn4C)c3)c2c1,PASK,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,6.58,5.0,=,=
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,MAP2K5,Nc1ncnc2c1c(-c1ccccc1)nn2CC1SSCC1O,7.75,7.28,=,=
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,ACVR2B,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,5.62,5.23,=,=
CC(C)(C)CN1CCC(NC(=O)c2csc(NC(=O)c3ccc4cc5n(c4c3)C(C)(C)CNC5=O)n2)CC1,MAPKAPK2,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)s2)o1,8.7,5.16,=,=
NC(=O)Cc1ccc2nc(NC(=O)[C@H]3CC[C@@H](n4cnc5c(N)nc(Cl)nc54)CC3)sc2c1,CHKB,Clc1ccc2c(N3CCCCCC3)cc[n+](Cc3ccc(-c4ccccc4)cc3)c2c1.[Br-],5.42,4.2,=,=
CCOc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1,ROCK1,c1ncc(-c2c[nH]c3nccc(O[C@H]4CCCNC4)c23)cn1,6.4,4.29,=,=
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CAMK2A,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,5.77,6.8,=,=
CNC(=O)c1ccc2noc(-c3ccccc3)c2c1,IP6K2,O=C(O)c1ccc2noc(-c3ccc(-c4ccncc4)cc3)c2c1,5.67,6.82,=,=
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,MAK,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,6.05,7.55,=,=
COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)c(Br)cc1O,PRKD3,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,5.8,5.12,=,=
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)OCCO)cc3)c2C1=O,PIK3R1,CN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)c2C1=O,5.41,6.33,=,=
N#Cc1cc(F)cc(CNc2ccc3[nH]nc(/C=C/c4ccccn4)c3c2)c1,NTRK2,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,7.75,8.52,=,=
O=C(O)CCc1ccc(-c2nc3cc4ccccc4cc3nc2-c2ccc(CCC(=O)O)s2)s1,RPS6KB2,COc1cc(OC)cc(-c2ccc3nc(Nc4nc(Cl)ccc4[N+](=O)[O-])ncc3c2)c1,6.06,8.35,=,=
CCN1C(=O)CCCc2c1ccc(Nc1ncc(Cl)c(Nc3ccccc3C(=O)NC)n1)c2OC,INSR,C=Cc1ccc(C(=O)/N=c2\[nH]c3cc(N(C)C(=O)c4ccccc4)ccc3n2CCC(N)=O)s1,6.67,6.32,=,=
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CAMK2A,COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,7.1,5.4,=,=
Cn1ccc(-c2ccc3nc(N)sc3c2)n1,PI4KA,CCC(CO)NS(=O)(=O)c1cc(-c2c(C)nc3c(NCCNC(C)=O)cc(Cl)nn23)ccc1OC,5.6,4.91,=,=
COc1cc(-c2cnc3nc2NCCCNS(=O)(=O)c2cccc(c2)N3)ccc1F,EPHA4,CC(C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCCCCN)CSSC[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CO)NC(=O)CCNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,6.35,7.08,=,=
CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,TESK1,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,6.0,10.07,=,=
N[C@H]1CC[C@H](Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C3CC3)n2)CC1,CDK7,ON=C(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,7.55,5.5,=,=
CS(=O)(=O)c1ccc2c(=O)n([C@@H](CC3CCCCC3)C(=O)Nc3nccs3)cnc2c1,GCK,COCC[C@H](Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(C)cn1,6.3,7.3,=,=
O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCCCC2)CC3)=C1c1cn2ccccc2n1,CDK5,O=C(O)c1ccccc1Nc1ncnc(Nc2cccc(F)c2)n1,7.1,6.2,=,=
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21,DYRK3,NC(=O)c1cccc2[nH]c(-c3ccc(C4CCCNC4)cc3F)nc12,6.9,5.8,=,=
Cc1ccc2c(c1)c(=O)[nH]c1c(C)cc(O)c(-c3ccc([C@@H](C)N(C)C)cc3)c12,PBK,CC(C)N(C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)C(C)C,5.19,5.5,=,=
COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,PI4KB,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,5.05,5.56,=,=
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,MAP3K19,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,5.62,6.92,=,=
CCCCNc1ncc(-c2ccc(F)cn2)c(NCC2CCC(N)CC2)n1,MERTK,CCOCCNc1ncc2c(-c3ccccc3)nn(CC3CCC(N)CC3)c2n1,8.02,7.26,=,=
CN1CCC(c2cc3c(-c4cccc(N(C)Cc5ccccc5)n4)ccnc3[nH]2)CC1,CDK9,CN(C)CC(O)CNc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1,7.3,5.92,=,=
c1cc(N2CCOCC2)ccc1-c1cnc2c(-c3cn[nH]c3)cnn2c1,ACVR1,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,7.27,6.6,=,=
Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCN(C)CC3)s2)ccc2[nH]ccc12,PRKCD,NCCOc1nc(-c2ccncc2)cc2cnccc12,7.3,6.15,=,=
CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,MASTL,CC[C@](C)(N)c1cc(Nc2cc3cc(-c4cnnn4C)nc(N)c3cn2)ncc1C,6.0,10.52,=,=
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,CDC42BPG,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,4.76,5.92,=,=
CCOc1cn(-c2ccc(F)cc2C)nc1C(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1,MAP2K5,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.91,7.57,=,=
COc1ccc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)cc1,ABL2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,6.82,7.7,=,=
CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,TP53RK,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,5.55,6.51,=,=
COc1cc(OC)cc(N(C/C=C\c2ncccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,FGFR2,C=CC(=O)N1CCC(c2cc3c(Oc4ccc(NC(=O)NC5CC5)c(Cl)c4)ccnc3cc2OCC)CC1,7.78,8.28,=,=
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CDKL3,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,6.37,8.28,=,=
CS(=O)(=O)N1CC2(C1)C(C(=O)Nc1cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn1)CCS2(=O)=O,CDK9,Fc1ccc2c(c1)-c1ccnc3[nH]c(C4=CCNCC4)c(c13)CO2,7.09,7.7,=,=
CCn1c(-c2nonc2N)nc2cncc(OC3CCNCC3)c21,RPS6KA5,CNCCOc1ccccc1C(C)(C)Nc1nccn(-c2cc(C(=O)NC3CC3)ccc2C)c1=O,7.68,8.2,=,=
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,AURKC,CC#CCn1cc(N(CCC)c2nc(C(N)=O)c(-c3cc(C(=O)N(C)C)c[nH]3)s2)cn1,6.22,7.22,=,=
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,STRADA,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,7.7,6.0,=,=
